id;name
1;вензель
2;гладь
3;вензель
4;узоры
5;геометрия
6;однотонный
7;цветы
8;детский
9;кухонный
10;города
11;тюльпаны
12;роза
13;фиалка
14;вихрь
15;цветы интерио
16;полоса
17;крупная сетка
18;дождик
19;мелкая сетка
20;кофе
21;круги
22;клетка
23;волна
24;Граффити Принт
25;Граффити Тюльпан
26;Цветочная поляна
27;Граффити цветы
28;Граффити 
29;Вензеля
30;для детей
31;полосы
32;незабудка
33;завиток
34;лист
35;однотонная
36;горошек
37;рисунок
